pedestrianId simTime targetId-PID8 groupId-PID9
54 7.767806903578759 2 1
64 7.7688963215216695 2 1
179 7.770392609587139 4 1
36 7.773871324148925 2 1
85 7.774034524467912 2 1
159 7.7804914088012715 4 1
72 7.787382242644116 2 1
140 7.790826511675772 4 1
34 7.790857794759112 2 1
103 7.79109919773077 4 0
120 7.7937471434034755 4 1
23 7.7945738495503 2 1
185 7.799352718199636 4 1
18 7.8024802351932 2 0
45 7.811623269218811 2 1
69 7.813125578994419 2 1
173 7.815476610732931 4 1
144 7.817169471738554 4 1
65 7.817708127307496 2 1
180 7.8186400893305965 4 1
66 7.8202673834649765 2 1
9 7.82088187258742 2 0
147 7.824060157455267 4 1
57 7.8250108397260085 2 1
186 7.827503859675889 4 1
20 7.828136711939943 2 0
107 7.830050746968365 4 1
87 7.842017870779894 2 1
160 7.8436513469894935 4 1
199 7.846233439749573 2 1
78 7.846925588271411 2 1
46 7.84795871862526 2 1
119 7.850340675036727 4 1
129 7.8593812825619525 4 1
190 7.86051268690145 4 1
92 7.8614313850234465 2 1
75 7.8661210517497056 2 0
115 7.875826453050475 4 1
197 7.8766234944250195 4 1
127 7.876780098760315 4 1
53 7.8844668136476415 2 1
77 7.8896748922953455 2 1
19 7.891582704097534 2 0
136 7.895528470050916 4 1
16 7.897404249106925 2 0
40 7.898251281797902 2 1
153 7.908818730793786 4 1
90 7.911328507710322 2 1
151 7.912710365182294 4 1
71 7.920889333034034 2 1
183 7.922048150397496 4 1
61 7.929451238640442 2 1
158 7.940340176182146 4 1
58 7.942319242932946 2 1
157 7.946176069910947 4 1
165 7.94755254875938 4 1
49 7.949291840380281 2 0
132 7.950996377577317 4 1
169 7.951714621174487 4 1
88 7.974270028915146 2 1
51 7.977965731155667 2 1
192 7.979477295135915 4 1
93 7.983664221840056 2 1
22 7.985920067940129 2 1
188 7.994213028250971 4 1
171 7.996556652144142 4 1
178 7.996932530817797 4 1
133 7.997857592164116 4 1
196 7.998606143636002 4 1
15 7.999257566547189 2 0
48 7.999590659193475 2 1
8 8.000628866597818 2 0
55 8.001975176735156 2 1
96 8.002376595549407 2 0
44 8.008926387188522 2 1
111 8.010563645016225 4 1
113 8.011340796165952 4 1
21 8.012235368523022 2 1
30 8.015374717244862 2 0
195 8.019152040952514 4 1
67 8.02283939977834 2 1
134 8.027098618765603 4 1
86 8.029153822848775 2 1
164 8.033345284388622 4 1
102 8.040091132934341 4 0
39 8.042378048613973 2 0
47 8.042643282210927 2 1
162 8.043455040139342 4 1
97 8.04362889521966 2 1
12 8.045153564986053 2 0
191 8.045233864892081 4 0
110 8.047426759182944 4 1
146 8.052399789523784 4 1
82 8.052541829759805 2 1
43 8.053543093625958 2 1
187 8.055731829982513 4 1
125 8.061912970141186 4 1
94 8.06261457272409 2 0
79 8.0650522984968 2 1
174 8.066698300191401 4 1
126 8.077043187375278 4 1
118 8.077952740492314 4 1
25 8.078617468127561 2 1
116 8.082289916662823 4 1
138 8.083421475031445 4 1
177 8.084736324173859 4 1
5 8.085704197651069 2 0
35 8.086063483390793 2 1
112 8.091623327960585 4 1
148 8.095103025086589 4 1
156 8.095477439864123 4 1
60 8.096026525611869 2 1
128 8.098088321602917 4 1
193 8.106550478350636 4 1
95 8.108297751225617 2 1
11 8.108538904304497 2 0
80 8.1094918204586 2 0
83 8.109701778159103 2 1
135 8.110105476223085 4 1
7 8.115085943510408 2 0
27 8.122303064328156 2 1
142 8.12289874282266 4 1
59 8.123150022682296 2 0
184 8.124118557865792 4 1
99 8.13158913439626 2 1
143 8.135238942711165 4 1
89 8.141038911736377 2 1
166 8.141640958383352 4 1
70 8.14450888715687 2 0
68 8.145016729777845 2 1
131 8.14664454389085 4 1
28 8.148540882965706 2 1
10 8.154431399645524 2 0
106 8.15517534646261 4 1
14 8.155442435134288 2 0
1 8.156181790901956 2 0
29 8.157596012494892 2 1
141 8.157895587245083 4 1
52 8.161472527963351 2 1
121 8.16293050372101 4 1
198 8.164970770111296 4 1
81 8.165037066866857 2 1
139 8.16817327617055 4 1
98 8.181373666336174 2 0
84 8.184843441072315 2 1
130 8.186379119059719 4 1
108 8.189099666048236 4 1
137 8.189852615637719 4 1
74 8.191558528164895 2 1
101 8.196322771194563 4 1
123 8.19814310259458 4 1
168 8.200397677261101 4 1
170 8.204457824822248 4 1
152 8.212430731552177 4 1
161 8.214602524545711 4 1
167 8.21657475447555 4 1
26 8.223088913376516 2 1
64 8.22589022278765 2 1
172 8.226534164934376 4 1
63 8.23082752629768 2 1
104 8.24830633886361 4 1
73 8.248972895621865 2 1
175 8.250371414954348 4 1
144 8.251456664612919 4 1
62 8.252871775304108 2 1
181 8.254285533357905 4 1
150 8.256839680260294 4 1
17 8.25870715763493 2 0
194 8.258944817020371 4 1
91 8.25995101329846 2 1
109 8.260434053193556 4 1
31 8.261206316852133 2 1
50 8.261740371507743 2 1
13 8.262411252062682 2 0
124 8.274014648145437 4 1
56 8.274485162192452 2 1
176 8.278875611354565 4 1
54 8.285660697150677 2 1
6 8.28700890704943 2 0
114 8.29328746174491 4 0
2 8.29871355509684 2 0
105 8.30129303951029 4 1
182 8.303076171354848 4 1
3 8.30686704082605 2 0
66 8.309034094931537 2 1
34 8.31024831440972 2 1
23 8.314212106186988 2 1
189 8.319518302269964 4 1
117 8.324876870598914 4 1
163 8.328124861604925 4 1
32 8.333389851494072 2 1
76 8.333539201727223 2 1
173 8.336508384781792 4 1
38 8.336895977478793 2 1
65 8.338888669127995 2 1
155 8.348857184489937 4 1
186 8.349337450320949 4 1
20 8.350012492735939 2 0
107 8.35205413009959 4 1
42 8.355575912646023 2 1
185 8.356449340928181 4 1
4 8.356468553343143 2 0
18 8.359800251992715 2 0
122 8.362714554429086 4 1
37 8.364565375266967 2 1
179 8.368115118016918 4 1
197 8.368912462826584 4 1
45 8.369596359877297 2 1
85 8.372037180196212 2 1
77 8.382779573063804 2 1
87 8.402162004407028 2 1
160 8.403912157488744 4 1
41 8.403941136829129 2 1
78 8.40742027314794 2 1
200 8.409843191940777 4 1
33 8.409844049130998 2 1
149 8.411394859978575 4 1
69 8.414135238917067 2 1
100 8.415973899343934 4 1
49 8.41689724275559 2 0
199 8.419020627422618 2 1
24 8.421474726391635 2 0
16 8.423897865714054 2 0
40 8.424801367251096 2 1
75 8.427986841160399 2 0
72 8.43633076286446 2 1
140 8.440062054315419 4 1
103 8.440357464208335 4 0
157 8.442812074280381 4 1
53 8.447643014622473 2 1
190 8.465167508970792 4 1
92 8.466156876179097 2 1
180 8.470193430108147 4 1
58 8.471807192461808 2 1
154 8.472567237501867 4 1
9 8.472622028636371 2 0
55 8.472679598896047 2 1
147 8.47606517057654 4 1
90 8.476423401118202 2 1
51 8.476588589352897 2 1
57 8.477095076369842 2 1
115 8.48165925713128 4 1
169 8.481828929252787 4 1
22 8.485040072186388 2 1
71 8.486667142536465 2 1
159 8.487808809601388 4 1
47 8.48945679788931 2 1
61 8.495840612829046 2 1
19 8.498627527489651 2 0
120 8.502269610985609 4 1
136 8.502876813900986 4 1
119 8.504535731289788 4 1
158 8.507507331623728 4 1
21 8.513000079055711 2 1
129 8.514329722775448 4 1
165 8.515234873670764 4 1
93 8.515908503296059 2 1
151 8.52138039327324 4 1
188 8.527160563467701 4 1
133 8.531048098308391 4 1
15 8.532541404317001 2 0
12 8.547975662797683 2 0
191 8.548060981447836 4 0
36 8.551258456563819 2 1
126 8.552163374867941 4 1
11 8.559013287876969 2 0
132 8.562611483544803 4 1
178 8.568141997304782 4 1
48 8.57098999199301 2 1
156 8.571681995150248 4 1
8 8.572102357069092 2 0
162 8.579685376148632 4 1
97 8.579870821567637 2 1
113 8.583579424463519 4 1
30 8.587901482762351 2 0
138 8.588635317220911 4 1
146 8.589226442158703 4 1
177 8.590032344434725 4 1
127 8.592851016829433 4 1
192 8.5932832409156 4 1
134 8.600462805820289 4 1
79 8.602722451729921 2 1
128 8.6042188417031 4 1
164 8.607155661844953 4 1
39 8.616833623514971 2 0
96 8.617944025976284 2 0
5 8.62475114416114 2 0
153 8.627802251775039 4 1
187 8.631141246409834 4 1
46 8.632754590487785 2 1
60 8.635761627319328 2 1
125 8.637763896579843 4 1
88 8.638792531324741 2 1
67 8.639980892068982 2 1
183 8.642234345888179 4 1
86 8.646781039990989 2 1
89 8.649853843719901 2 1
135 8.650779174637957 4 1
118 8.654949364813193 4 1
25 8.655661572993816 2 1
7 8.65609167307777 2 0
28 8.657824688151063 2 1
171 8.662936373156153 4 1
1 8.665943152833329 2 0
84 8.666304819958922 2 1
110 8.666459586812401 4 1
52 8.67156456096106 2 1
43 8.673046408520262 2 1
198 8.675281443243252 4 1
111 8.678110615434244 4 1
139 8.678684105931211 4 1
123 8.680386814511909 4 1
64 8.68288412405363 2 1
144 8.685743857487283 4 1
170 8.687072990988263 4 1
195 8.68741471103189 4 1
95 8.687461876313161 2 1
80 8.688741236205644 2 0
83 8.688966190884752 2 1
130 8.698027814000952 4 1
10 8.698060159621892 2 0
27 8.702467568923025 2 1
116 8.704004525636886 4 1
26 8.706800025928077 2 1
81 8.709372871324648 2 1
102 8.710098727345537 4 0
99 8.712416929710278 2 1
112 8.714055891649862 4 1
148 8.717803257785556 4 1
196 8.72575215669382 4 1
98 8.726798577425253 2 0
145 8.728377256221313 4 1
137 8.735842790013567 4 1
44 8.73701060420566 2 1
106 8.737687871209939 4 1
174 8.738923158540684 4 1
29 8.740281441958812 2 1
141 8.740602414905446 4 1
59 8.74800771673478 2 0
184 8.7490507546247 4 1
152 8.759926113655656 4 1
143 8.761026553688946 4 1
104 8.763825485042586 4 1
70 8.771009570784322 2 0
68 8.771556478222294 2 1
108 8.774035356480253 4 1
172 8.774969775930002 4 1
168 8.786140368494037 4 1
121 8.79084823477647 4 1
124 8.791140563654526 4 1
56 8.79164048482948 2 1
94 8.795579533880826 2 0
66 8.797800806398097 2 1
175 8.800396175951304 4 1
54 8.803514490722595 2 1
50 8.812523062941592 2 1
63 8.818743778176087 2 1
166 8.820111038248632 4 1
101 8.82680913820953 4 1
34 8.829638834060326 2 1
23 8.833850362823675 2 1
14 8.835062638062146 2 0
62 8.842362616397258 2 1
193 8.843509612746148 4 1
181 8.843877357169184 4 1
17 8.84861481175171 2 0
109 8.850465056993096 4 1
2 8.85196112543663 2 0
13 8.852583484352873 2 0
182 8.856614582778503 4 1
173 8.857540158830654 4 1
65 8.860069210948494 2 1
3 8.86065817688112 2 0
197 8.861201431228148 4 1
142 8.861344083079265 4 1
176 8.870223869308463 4 1
186 8.871171040966008 4 1
20 8.871888273531935 2 0
107 8.874057513230815 4 1
189 8.874152855754629 4 1
74 8.87418840551197 2 1
77 8.875884253832263 2 1
6 8.878938114695817 2 0
73 8.883509272208162 2 1
49 8.884502645130901 2 0
105 8.894242542332453 4 1
194 8.894248264483476 4 1
35 8.894669831729873 2 1
91 8.895331860475265 2 1
31 8.89668372584076 2 1
185 8.913545963656727 4 1
18 8.917120268792228 2 0
45 8.927569450535783 2 1
32 8.92863198374365 2 1
76 8.928792001850596 2 1
114 8.931232651109903 4 0
47 8.936270313567695 2 1
157 8.939448078649814 4 1
55 8.943384021056938 2 1
150 8.944909653615317 4 1
82 8.947268699733117 2 1
16 8.950391482321182 2 0
40 8.951351452704289 2 1
122 8.960051308316878 4 1
131 8.961308998279936 4 1
161 8.961384572231685 4 1
87 8.962306138034164 2 1
167 8.96353609579151 4 1
160 8.964172967987993 4 1
117 8.965252014491139 4 1
179 8.965837626446698 4 1
78 8.967914958024469 2 1
163 8.96874985095915 4 1
85 8.970039835924513 2 1
51 8.975211447550127 2 1
22 8.984160076432646 2 1
75 8.989852630571091 2 0
155 8.991076967912239 4 1
199 8.991807815095662 2 1
42 8.998312521311101 2 1
58 9.00129514199067 2 1
37 9.007993481056733 2 1
11 9.00948767144944 2 0
53 9.010819215597305 2 1
169 9.011943237331087 4 1
21 9.0137647895884 2 1
69 9.015144898839715 2 1
126 9.027283562360605 4 1
90 9.041518294526082 2 1
156 9.047886550436374 4 1
93 9.048152784752062 2 1
41 9.050398147354446 2 1
12 9.050797760609312 2 0
191 9.050888098003592 4 0
71 9.052444952038895 2 1
4 9.052840932788405 2 0
149 9.058425233823082 4 1
188 9.060108098684433 4 1
61 9.062229987017648 2 1
133 9.064238604452665 4 1
15 9.065825242086813 2 0
190 9.069822331040134 4 1
92 9.070882367334747 2 1
158 9.07467448706531 4 1
165 9.082917198582148 4 1
72 9.085279283084802 2 1
115 9.087492061212085 4 1
140 9.089297596955067 4 1
103 9.0896157306859 4 0
138 9.093849159410377 4 1
38 9.094795611795046 2 1
177 9.095328364695591 4 1
19 9.105672350881768 2 0
136 9.110225157751056 4 1
128 9.110349361803282 4 1
33 9.11066438655858 2 1
162 9.115915712157921 4 1
97 9.116112747915613 2 1
100 9.117305057622595 4 1
144 9.120031050361648 4 1
180 9.121746770885697 4 1
24 9.123264286924272 2 0
9 9.124362184685323 2 0
146 9.12605309479362 4 1
147 9.128070183697812 4 1
57 9.129179313013676 2 1
151 9.130050421364187 4 1
200 9.138010754844483 4 1
178 9.139351463791767 4 1
64 9.139878025319609 2 1
79 9.140392604963042 2 1
48 9.142389324792543 2 1
8 9.143575847540365 2 0
84 9.14776619884553 2 1
113 9.155818052761086 4 1
89 9.158668775703426 2 1
119 9.158730787542849 4 1
30 9.160428248279842 2 0
123 9.162630526429238 4 1
5 9.16379809067121 2 0
28 9.16710849333642 2 1
129 9.169278162988945 4 1
170 9.169688157154278 4 1
134 9.173826992874975 4 1
132 9.174226589512289 4 1
60 9.175496729026786 2 1
1 9.175704514764702 2 0
154 9.17861450729369 4 1
164 9.180966039301282 4 1
52 9.18165659395877 2 1
198 9.185592116375208 4 1
139 9.189194935691871 4 1
26 9.190511138479637 2 1
39 9.19128919841597 2 0
135 9.19145287305283 4 1
159 9.195126210401504 4 1
7 9.19709740264513 2 0
187 9.206550662837156 4 1
192 9.207089186695285 4 1
130 9.209676508942184 4 1
120 9.210792078567742 4 1
125 9.2136148230185 4 1
118 9.231945989134072 4 1
25 9.232705677860071 2 1
96 9.23351145640316 2 0
10 9.24168891959826 2 0
81 9.25370867578244 2 1
67 9.257122384359624 2 1
86 9.264408257133203 2 1
95 9.266626001400706 2 1
80 9.267990651952687 2 0
83 9.268230603610402 2 1
98 9.272223488514332 2 0
104 9.279344631221562 4 1
137 9.281832964389416 4 1
27 9.282632073517894 2 1
110 9.285492414441858 4 1
66 9.286567517864658 2 1
43 9.292549723414567 2 1
99 9.293244725024296 2 1
88 9.303315033734336 2 1
152 9.307421495759135 4 1
124 9.308266479163615 4 1
56 9.30879580746651 2 1
127 9.308921934898553 4 1
106 9.320200395957269 4 1
54 9.321368284294513 2 1
29 9.322966871422732 2 1
141 9.32330924256581 4 1
172 9.323405386925627 4 1
116 9.32571913461095 4 1
36 9.328645588978711 2 1
171 9.329316094168165 4 1
112 9.336488455339138 4 1
148 9.340503490484524 4 1
111 9.345657585852264 4 1
153 9.346785772756292 4 1
34 9.349029353710932 2 1
175 9.350420936948261 4 1
49 9.352108047506212 2 0
23 9.353488619460363 2 1
197 9.353490399629711 4 1
195 9.355677381111265 4 1
108 9.35897104691227 4 1
183 9.36242054137886 4 1
50 9.36330575437544 2 1
77 9.368988934600722 2 1
168 9.371883059726972 4 1
59 9.372865410787263 2 0
184 9.373982951383606 4 1
173 9.378571932879515 4 1
102 9.380106321756733 4 0
65 9.381249752768992 2 1
47 9.383083829246079 2 1
143 9.386814164666728 4 1
186 9.393004631611067 4 1
20 9.393764054327931 2 0
107 9.39606089636204 4 1
70 9.397510254411774 2 0
68 9.398096226666743 2 1
2 9.405208695776418 2 0
63 9.406660030054493 2 1
182 9.410152994202159 4 1
174 9.411148016889967 4 1
55 9.414088443217828 2 1
3 9.41444931293619 2 0
46 9.417550462350311 2 1
121 9.418765965831932 4 1
189 9.428787409239293 4 1
62 9.431853457490408 2 1
181 9.433469180980463 4 1
157 9.436084083019248 4 1
17 9.438522465868491 2 0
109 9.440496060792636 4 1
13 9.442755716643065 2 0
196 9.45289816975164 4 1
101 9.457295505224497 4 1
11 9.459962055021911 2 0
176 9.461572127262361 4 1
44 9.465094821222797 2 1
185 9.470642586385273 4 1
6 9.470867322342205 2 0
51 9.473834305747356 2 1
18 9.474440285591742 2 0
16 9.47688509892831 2 0
40 9.477901538157482 2 1
22 9.483280080678904 2 1
45 9.485542541194269 2 1
105 9.487192045154616 4 1
166 9.498581118113911 4 1
126 9.502403749853269 4 1
21 9.514529500121089 2 1
14 9.514682840990003 2 0
73 9.518045648794459 2 1
87 9.522450271661299 2 1
32 9.523874115993227 2 1
76 9.524044801973968 2 1
156 9.5240911057225 4 1
160 9.524433778487243 4 1
78 9.528409642900998 2 1
94 9.528544495037561 2 0
194 9.529551711946581 4 1
91 9.53071270765207 2 1
58 9.530783091519533 2 1
31 9.532161134829385 2 1
169 9.542057545409387 4 1
75 9.551718419981784 2 0
12 9.55361985842094 2 0
191 9.553715214559347 4 0
144 9.554318243236013 4 1
74 9.556818282859046 2 1
122 9.55738806220467 4 1
179 9.563560134876477 4 1
199 9.564595002768705 2 1
85 9.568042491652815 2 1
114 9.569177840474897 4 0
53 9.573995416572137 2 1
93 9.580397066208066 2 1
193 9.58046874714166 4 1
188 9.593055633901164 4 1
64 9.596871926585589 2 1
133 9.59742911059694 4 1
138 9.599063001599843 4 1
15 9.599109079856625 2 0
142 9.59978942333587 4 1
177 9.600624384956458 4 1
117 9.605627158383363 4 1
90 9.606613187933961 2 1
163 9.609374840313373 4 1
69 9.616154558762362 2 1
128 9.616479881903464 4 1
71 9.618222761541325 2 1
61 9.628619361206251 2 1
84 9.629227577732136 2 1
150 9.632979626970341 4 1
155 9.63329675133454 4 1
42 9.64104912997618 2 1
158 9.641841642506893 4 1
123 9.644874238346567 4 1
165 9.650599523493533 4 1
37 9.6514215868465 2 1
162 9.65214604816721 4 1
170 9.652303323320293 4 1
97 9.65235467426359 2 1
146 9.662879747428539 4 1
89 9.66748370768695 2 1
26 9.674222251031198 2 1
190 9.674477153109477 4 1
92 9.675607858490396 2 1
28 9.676392298521776 2 1
79 9.678062758196162 2 1
1 9.685465876696075 2 0
52 9.69174862695648 2 1
115 9.69332486529289 4 1
198 9.695902789507164 4 1
41 9.696855157879764 2 1
145 9.698196951357014 4 1
139 9.699705765452531 4 1
5 9.702845037181282 2 0
35 9.703276180068952 2 1
149 9.705455607667588 4 1
161 9.708166619917659 4 1
167 9.710497437107469 4 1
178 9.710560930278753 4 1
19 9.712717174273886 2 0
48 9.713788657592076 2 1
8 9.715049338011639 2 0
60 9.715231830734245 2 1
136 9.717573501601127 4 1
130 9.721325203883417 4 1
113 9.728056681058654 4 1
135 9.732126571467703 4 1
30 9.732955013797334 2 0
72 9.734227803305144 2 1
7 9.738103132212492 2 0
140 9.738533139594715 4 1
151 9.738720449455133 4 1
103 9.738873997163465 4 0
134 9.747191179929661 4 1
4 9.749213312233666 2 0
164 9.754776416757611 4 1
39 9.765744773316968 2 0
180 9.773300111663247 4 1
66 9.775334229331218 2 1
131 9.775973452669021 4 1
9 9.776102340734274 2 0
147 9.780075196819084 4 1
57 9.78126354965751 2 1
187 9.781960079264477 4 1
10 9.785317679574629 2 0
132 9.785841695479775 4 1
125 9.789465749457156 4 1
104 9.794863777400538 4 1
81 9.79804448024023 2 1
118 9.80894261345495 4 1
25 9.809749782726326 2 1
33 9.811484723986164 2 1
119 9.81292584379591 4 1
98 9.81764839960341 2 0
100 9.818636215901256 4 1
49 9.819713449881522 2 0
192 9.82089513247497 4 1
129 9.824226603202442 4 1
24 9.825053847456909 2 0
124 9.825392394672704 4 1
56 9.825951130103538 2 1
137 9.827823138765265 4 1
47 9.829897344924463 2 1
54 9.839222077866431 2 1
82 9.841995569706429 2 1
197 9.845779368031275 4 1
95 9.84579012648825 2 1
80 9.84724006769973 2 0
83 9.847495016336051 2 1
96 9.849078886830037 2 0
38 9.852695246111299 2 1
152 9.854916877862614 4 1
77 9.862093615369181 2 1
27 9.862796578112762 2 1
200 9.86617831774819 4 1
34 9.868419873361539 2 1
172 9.871840997921252 4 1
23 9.87312687609705 2 1
99 9.874072520338315 2 1
67 9.874263876650266 2 1
86 9.882035474275417 2 1
154 9.884661777085512 4 1
55 9.884792865378719 2 1
173 9.899603706928376 4 1
175 9.900445697945218 4 1
65 9.902430294589491 2 1
159 9.90244361120162 4 1
106 9.902712920704598 4 1
110 9.904525242071315 4 1
29 9.905652300886652 2 1
141 9.906016070226173 4 1
11 9.910436438594383 2 0
43 9.912053038308871 2 1
50 9.91408844580929 2 1
186 9.914838222256126 4 1
20 9.915639835123928 2 0
107 9.918064279493263 4 1
120 9.919314546149876 4 1
157 9.932720087388681 4 1
108 9.943906737344287 4 1
116 9.947433743585012 4 1
168 9.957625750959908 4 1
2 9.958456266116206 2 0
112 9.958921019028415 4 1
148 9.963203723183492 4 1
182 9.963691405625815 4 1
88 9.96783753614393 2 1
3 9.96824044899126 2 0
51 9.972457163944586 2 1
126 9.977523937345932 4 1
22 9.982400084925162 2 1
189 9.983421962723957 4 1
144 9.988605436110378 4 1
63 9.994576281932899 2 1
171 9.995695815180177 4 1
59 9.997723104839746 2 0
184 9.998915148142514 4 1
156 10.000295661008625 4 1
16 10.003378715535439 2 0
40 10.004451623610676 2 1
143 10.012601775644509 4 1
111 10.013204556270283 4 1
21 10.015294210653778 2 1
62 10.021344298583559 2 1
181 10.023061004791742 4 1
195 10.02394005119064 4 1
70 10.024010938039225 2 0
68 10.024635975111192 2 1
127 10.024992852967673 4 1
185 10.027739209113818 4 1
17 10.028430119985272 2 0
109 10.030527064592176 4 1
18 10.031760302391255 2 0
13 10.032927948933256 2 0
45 10.043515631852754 2 1
121 10.046683696887394 4 1
102 10.050113916167929 4 0
176 10.05292038521626 4 1
64 10.053865827851569 2 1
12 10.05644195623257 2 0
191 10.056542331115102 4 0
58 10.060271041048395 2 1
6 10.062796529988592 2 0
153 10.065769293737544 4 1
169 10.072171853487687 4 1
105 10.08014154797678 4 1
87 10.082594405288434 2 1
183 10.082606736869542 4 1
174 10.08337287523925 4 1
160 10.084694588986492 4 1
101 10.087781872239464 4 1
78 10.088904327777527 2 1
138 10.10427684378931 4 1
177 10.105920405217324 4 1
36 10.106032721393603 2 1
84 10.110688956618743 2 1
93 10.11264134766407 2 1
75 10.113584209392476 2 0
32 10.119116248242804 2 1
76 10.11929760209734 2 1
128 10.122610402003646 4 1
188 10.126003169117896 4 1
123 10.127117950263896 4 1
133 10.130619616741214 4 1
15 10.132392917626436 2 0
170 10.134918489486308 4 1
53 10.137171617546969 2 1
199 10.137382190441748 2 1
73 10.152582025380756 2 1
122 10.154724816092461 4 1
26 10.157933363582758 2 1
179 10.161282643306256 4 1
194 10.164855159409687 4 1
85 10.166045147381116 2 1
91 10.166093554828874 2 1
31 10.167638543818011 2 1
90 10.17170808134184 2 1
89 10.176298639670474 2 1
166 10.177051197979191 4 1
196 10.180044182809459 4 1
71 10.184000571043756 2 1
28 10.185676103707133 2 1
162 10.1883763841765 4 1
97 10.188596600611566 2 1
44 10.193179038239935 2 1
14 10.194303043917861 2 0
61 10.195008735394854 2 1
1 10.195227238627448 2 0
146 10.199706400063457 4 1
52 10.20184065995419 2 1
46 10.202346334212837 2 1
198 10.20621346263912 4 1
114 10.20712302983989 4 0
158 10.209008797948476 4 1
139 10.210216595213192 4 1
79 10.215732911429283 2 1
69 10.21716421868501 2 1
165 10.218281848404917 4 1
130 10.23297389882465 4 1
74 10.239448160206122 2 1
5 10.241891983691353 2 0
117 10.246002302275588 4 1
163 10.249999829667598 4 1
60 10.254966932441704 2 1
94 10.261509456194297 2 0
66 10.264100940797778 2 1
135 10.272800269882575 4 1
155 10.275516534756843 4 1
47 10.276710860602847 2 1
7 10.279108861779854 2 0
190 10.279131975178819 4 1
92 10.280333349646046 2 1
178 10.281770396765738 4 1
42 10.283785738641258 2 1
48 10.28518799039161 2 1
8 10.286522828482912 2 0
49 10.287318852256833 2 0
37 10.294849692636266 2 1
115 10.299157669373695 4 1
113 10.30029530935622 4 1
30 10.305481779314825 2 0
104 10.310382923579514 4 1
193 10.317427881537172 4 1
19 10.319761997666003 2 0
134 10.320555366984348 4 1
150 10.321049600325365 4 1
136 10.324921845451197 4 1
164 10.32858679421394 4 1
10 10.328946439550997 2 0
197 10.338068336432839 4 1
142 10.338234763592476 4 1
39 10.340200348217966 2 0
81 10.342380284698022 2 1
124 10.342518310181793 4 1
56 10.343106452740567 2 1
41 10.343312168405081 2 1
151 10.34739047754608 4 1
149 10.352485981512094 4 1
77 10.35519829613764 2 1
55 10.35549728753961 2 1
54 10.357075871438349 2 1
187 10.357369495691799 4 1
11 10.360910822166854 2 0
98 10.363073310692489 2 0
125 10.365316675895812 4 1
137 10.373813313141113 4 1
72 10.383176323525486 2 1
118 10.38593923777583 4 1
25 10.386793887592582 2 1
140 10.387768682234363 4 1
34 10.387810393012145 2 1
103 10.38813226364103 4 0
23 10.392765132733738 2 1
132 10.39745680144726 4 1
152 10.402412259966093 4 1
172 10.420276608916877 4 1
173 10.420635480977237 4 1
144 10.422892628984743 4 1
65 10.42361083640999 2 1
180 10.424853452440797 4 1
95 10.424954251575794 2 1
80 10.426489483446773 2 0
83 10.4267594290617 2 1
9 10.427842496783226 2 0
157 10.429356091758114 4 1
147 10.432080209940356 4 1
57 10.433347786301344 2 1
192 10.434701078254655 4 1
186 10.436671812901185 4 1
20 10.437515615919924 2 0
107 10.440067662624488 4 1
27 10.442961082707631 2 1
4 10.445585691678927 2 0
175 10.450470458942174 4 1
126 10.452644124838596 4 1
99 10.454900315652333 2 1
161 10.454948667603633 4 1
167 10.457458778423428 4 1
96 10.464646317256914 2 0
50 10.464871137243138 2 1
119 10.46712090004897 4 1
51 10.471080022141816 2 1
156 10.47650021629475 4 1
129 10.479175043415939 4 1
22 10.48152008917142 2 1
106 10.485225445451928 4 1
29 10.488337730350572 2 1
141 10.488722897886536 4 1
67 10.491405368940908 2 1
86 10.499662691417631 2 1
64 10.510859729117549 2 1
2 10.511703836455995 2 0
35 10.511882528408032 2 1
33 10.512305061413747 2 1
21 10.516058921186467 2 1
182 10.51722981704947 4 1
100 10.519967374179917 4 1
3 10.52203158504633 2 0
110 10.523558069700773 4 1
24 10.526843407989546 2 0
108 10.528842427776304 4 1
16 10.529872332142567 2 0
40 10.531001709063869 2 1
43 10.531556353203175 2 1
189 10.538056516208622 4 1
168 10.543368442192843 4 1
12 10.559264054044199 2 0
191 10.559369447670857 4 0
116 10.569148352559075 4 1
112 10.581353582717691 4 1
63 10.582492533811305 2 1
185 10.584835831842364 4 1
148 10.58590395588246 4 1
18 10.589080319190769 2 0
58 10.589758990577257 2 1
131 10.590637907058106 4 1
154 10.590709046877334 4 1
84 10.59215033550535 2 1
200 10.594345880651897 4 1
45 10.60148872251124 2 1
169 10.602286161565987 4 1
123 10.609361662181225 4 1
138 10.609490685978775 4 1
159 10.609761012001737 4 1
38 10.610594880427552 2 1
62 10.610835139676709 2 1
177 10.61121642547819 4 1
181 10.612652828603022 4 1
170 10.617533655652323 4 1
17 10.618337774102052 2 0
109 10.620558068391716 4 1
59 10.62258079889223 2 0
13 10.623100181223448 2 0
184 10.62384734490142 4 1
120 10.627837013732009 4 1
128 10.628740922103828 4 1
88 10.632360038553525 2 1
143 10.63838938662229 4 1
26 10.641644476134319 2 1
87 10.64273853891557 2 1
176 10.644268643170157 4 1
93 10.644885629120074 2 1
160 10.644955399485742 4 1
78 10.649399012654056 2 1
70 10.650511621666677 2 0
68 10.65117572355564 2 1
6 10.65472573763498 2 0
188 10.658950704334627 4 1
171 10.662075536192189 4 1
133 10.663810122885488 4 1
15 10.665676755396248 2 0
145 10.668016646492715 4 1
